"No.","Time","Source","Destination","Protocol","Length","Info"
"61","112.599225648","1.1.1.1","10.0.2.15","TLSv1.3","1329","Application Data"
"62","112.599232848","10.0.2.15","1.1.1.1","TCP","54","51000  >  443 [ACK] Seq=518 Ack=2736 Win=34080 Len=0"
"63","112.599657812","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"64","112.599814201","10.0.2.15","1.1.1.1","TLSv1.3","251","Application Data"
"65","112.599876951","1.1.1.1","10.0.2.15","TCP","60","443  >  51000 [ACK] Seq=2736 Ack=598 Win=65535 Len=0"
"66","112.601834466","1.1.1.1","10.0.2.15","TCP","60","443  >  51000 [ACK] Seq=2736 Ack=795 Win=65535 Len=0"
"67","112.659186456","1.1.1.1","10.0.2.15","TLSv1.3","1104","Application Data, Application Data"
"68","112.659333721","1.1.1.1","10.0.2.15","TCP","60","443  >  51000 [FIN, ACK] Seq=3786 Ack=795 Win=65535 Len=0"
"69","112.659679641","10.0.2.15","1.1.1.1","TCP","54","51000  >  443 [FIN, ACK] Seq=795 Ack=3787 Win=36920 Len=0"
"70","112.659797861","1.1.1.1","10.0.2.15","TCP","60","443  >  51000 [ACK] Seq=3787 Ack=796 Win=65535 Len=0"
"73","172.683829618","10.0.2.15","1.1.1.1","TCP","74","51002  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1405280384 TSecr=0 WS=1024"
"74","172.714746837","1.1.1.1","10.0.2.15","TCP","60","443  >  51002 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"75","172.714787767","10.0.2.15","1.1.1.1","TCP","54","51002  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"76","172.715074767","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"77","172.715183602","1.1.1.1","10.0.2.15","TCP","60","443  >  51002 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"78","172.748736874","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"79","172.748759914","10.0.2.15","1.1.1.1","TCP","54","51002  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"80","172.748925863","1.1.1.1","10.0.2.15","TLSv1.3","1331","Application Data"
"81","172.748951243","10.0.2.15","1.1.1.1","TCP","54","51002  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0"
"82","172.749403523","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"83","172.749483283","1.1.1.1","10.0.2.15","TCP","60","443  >  51002 [ACK] Seq=2738 Ack=598 Win=65535 Len=0"
"84","172.749490413","10.0.2.15","1.1.1.1","TLSv1.3","249","Application Data"
"85","172.751606397","1.1.1.1","10.0.2.15","TCP","60","443  >  51002 [ACK] Seq=2738 Ack=793 Win=65535 Len=0"
"86","172.800443408","1.1.1.1","10.0.2.15","TLSv1.3","1100","Application Data, Application Data"
"87","172.800605548","1.1.1.1","10.0.2.15","TCP","60","443  >  51002 [FIN, ACK] Seq=3784 Ack=793 Win=65535 Len=0"
"88","172.800968647","10.0.2.15","1.1.1.1","TCP","54","51002  >  443 [FIN, ACK] Seq=793 Ack=3785 Win=36920 Len=0"
"89","172.801160567","1.1.1.1","10.0.2.15","TCP","60","443  >  51002 [ACK] Seq=3785 Ack=794 Win=65535 Len=0"
"92","188.810358926","10.0.2.15","1.1.1.1","TCP","74","51004  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1405296511 TSecr=0 WS=1024"
"93","188.845157502","1.1.1.1","10.0.2.15","TCP","60","443  >  51004 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"94","188.845202862","10.0.2.15","1.1.1.1","TCP","54","51004  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"95","188.845498972","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"96","188.845598042","1.1.1.1","10.0.2.15","TCP","60","443  >  51004 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"97","188.882954156","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"98","188.882977776","10.0.2.15","1.1.1.1","TCP","54","51004  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"99","188.883160866","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"100","188.883166996","10.0.2.15","1.1.1.1","TCP","54","51004  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"101","188.883663716","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"102","188.883786725","10.0.2.15","1.1.1.1","TLSv1.3","251","Application Data"
"103","188.883787454","1.1.1.1","10.0.2.15","TCP","60","443  >  51004 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"104","188.883882324","1.1.1.1","10.0.2.15","TCP","60","443  >  51004 [ACK] Seq=2737 Ack=795 Win=65535 Len=0"
"105","188.938214423","1.1.1.1","10.0.2.15","TLSv1.3","1104","Application Data, Application Data"
"106","188.938396388","1.1.1.1","10.0.2.15","TCP","60","443  >  51004 [FIN, ACK] Seq=3787 Ack=795 Win=65535 Len=0"
"107","188.938651378","10.0.2.15","1.1.1.1","TCP","54","51004  >  443 [FIN, ACK] Seq=795 Ack=3788 Win=36920 Len=0"
"108","188.938798363","1.1.1.1","10.0.2.15","TCP","60","443  >  51004 [ACK] Seq=3788 Ack=796 Win=65535 Len=0"
"109","217.943220898","10.0.2.15","1.1.1.1","TCP","74","51006  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1405325644 TSecr=0 WS=1024"
"110","217.978670603","1.1.1.1","10.0.2.15","TCP","60","443  >  51006 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"111","217.978713403","10.0.2.15","1.1.1.1","TCP","54","51006  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"112","217.979008343","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"113","217.979130923","1.1.1.1","10.0.2.15","TCP","60","443  >  51006 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"114","218.017115817","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"115","218.017138667","10.0.2.15","1.1.1.1","TCP","54","51006  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"116","218.017368486","1.1.1.1","10.0.2.15","TLSv1.3","1331","Application Data"
"117","218.017390606","10.0.2.15","1.1.1.1","TCP","54","51006  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0"
"118","218.017822205","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"119","218.017909445","10.0.2.15","1.1.1.1","TLSv1.3","253","Application Data"
"120","218.017915676","1.1.1.1","10.0.2.15","TCP","60","443  >  51006 [ACK] Seq=2738 Ack=598 Win=65535 Len=0"
"121","218.017981146","1.1.1.1","10.0.2.15","TCP","60","443  >  51006 [ACK] Seq=2738 Ack=797 Win=65535 Len=0"
"122","218.073750083","1.1.1.1","10.0.2.15","TLSv1.3","1108","Application Data, Application Data"
"123","218.073934427","1.1.1.1","10.0.2.15","TCP","60","443  >  51006 [FIN, ACK] Seq=3792 Ack=797 Win=65535 Len=0"
"124","218.074255217","10.0.2.15","1.1.1.1","TCP","54","51006  >  443 [FIN, ACK] Seq=797 Ack=3793 Win=36920 Len=0"
"125","218.074455337","1.1.1.1","10.0.2.15","TCP","60","443  >  51006 [ACK] Seq=3793 Ack=798 Win=65535 Len=0"
"126","260.106244296","10.0.2.15","1.1.1.1","TCP","74","51008  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1405367807 TSecr=0 WS=1024"
"127","260.137301155","1.1.1.1","10.0.2.15","TCP","60","443  >  51008 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"128","260.137359025","10.0.2.15","1.1.1.1","TCP","54","51008  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"129","260.137658534","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"130","260.137810310","1.1.1.1","10.0.2.15","TCP","60","443  >  51008 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"131","260.171735451","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"132","260.171759111","10.0.2.15","1.1.1.1","TCP","54","51008  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"133","260.171932436","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"134","260.171939646","10.0.2.15","1.1.1.1","TCP","54","51008  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"135","260.172429210","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"136","260.172543660","1.1.1.1","10.0.2.15","TCP","60","443  >  51008 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"137","260.172547120","10.0.2.15","1.1.1.1","TLSv1.3","250","Application Data"
"138","260.172625070","1.1.1.1","10.0.2.15","TCP","60","443  >  51008 [ACK] Seq=2737 Ack=794 Win=65535 Len=0"
"139","260.225127994","1.1.1.1","10.0.2.15","TLSv1.3","1102","Application Data, Application Data"
"140","260.225286452","1.1.1.1","10.0.2.15","TCP","60","443  >  51008 [FIN, ACK] Seq=3785 Ack=794 Win=65535 Len=0"
"141","260.225623464","10.0.2.15","1.1.1.1","TCP","54","51008  >  443 [FIN, ACK] Seq=794 Ack=3786 Win=36920 Len=0"
"142","260.225723754","1.1.1.1","10.0.2.15","TCP","60","443  >  51008 [ACK] Seq=3786 Ack=795 Win=65535 Len=0"
"143","305.229252439","10.0.2.15","1.1.1.1","TCP","74","51010  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1405412930 TSecr=0 WS=1024"
"144","305.264227385","1.1.1.1","10.0.2.15","TCP","60","443  >  51010 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"145","305.264267315","10.0.2.15","1.1.1.1","TCP","54","51010  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"146","305.264550595","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"147","305.264664125","1.1.1.1","10.0.2.15","TCP","60","443  >  51010 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"148","305.303299777","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"149","305.303329367","10.0.2.15","1.1.1.1","TCP","54","51010  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"150","305.303585268","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"151","305.303593758","10.0.2.15","1.1.1.1","TCP","54","51010  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"152","305.304399733","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"153","305.304526113","10.0.2.15","1.1.1.1","TLSv1.3","254","Application Data"
"154","305.304588737","1.1.1.1","10.0.2.15","TCP","60","443  >  51010 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"155","305.304601997","1.1.1.1","10.0.2.15","TCP","60","443  >  51010 [ACK] Seq=2737 Ack=798 Win=65535 Len=0"
"156","305.360159254","1.1.1.1","10.0.2.15","TLSv1.3","1110","Application Data, Application Data"
"157","305.360339149","1.1.1.1","10.0.2.15","TCP","60","443  >  51010 [FIN, ACK] Seq=3793 Ack=798 Win=65535 Len=0"
"158","305.360672349","10.0.2.15","1.1.1.1","TCP","54","51010  >  443 [FIN, ACK] Seq=798 Ack=3794 Win=36920 Len=0"
"159","305.360815769","1.1.1.1","10.0.2.15","TCP","60","443  >  51010 [ACK] Seq=3794 Ack=799 Win=65535 Len=0"
"162","322.384898446","10.0.2.15","1.1.1.1","TCP","74","51012  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1405430085 TSecr=0 WS=1024"
"163","322.425335504","1.1.1.1","10.0.2.15","TCP","60","443  >  51012 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"164","322.425386423","10.0.2.15","1.1.1.1","TCP","54","51012  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"165","322.425682588","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"166","322.425820603","1.1.1.1","10.0.2.15","TCP","60","443  >  51012 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"167","322.468620798","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"168","322.468644078","10.0.2.15","1.1.1.1","TCP","54","51012  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"169","322.468811753","1.1.1.1","10.0.2.15","TLSv1.3","1329","Application Data"
"170","322.468818413","10.0.2.15","1.1.1.1","TCP","54","51012  >  443 [ACK] Seq=518 Ack=2736 Win=34080 Len=0"
"171","322.469342798","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"172","322.469442508","10.0.2.15","1.1.1.1","TLSv1.3","250","Application Data"
"173","322.471318726","1.1.1.1","10.0.2.15","TCP","60","443  >  51012 [ACK] Seq=2736 Ack=598 Win=65535 Len=0"
"174","322.471325636","1.1.1.1","10.0.2.15","TCP","60","443  >  51012 [ACK] Seq=2736 Ack=794 Win=65535 Len=0"
"175","322.531622830","1.1.1.1","10.0.2.15","TLSv1.3","1102","Application Data, Application Data"
"176","322.531786635","1.1.1.1","10.0.2.15","TCP","60","443  >  51012 [FIN, ACK] Seq=3784 Ack=794 Win=65535 Len=0"
"177","322.532198784","10.0.2.15","1.1.1.1","TCP","54","51012  >  443 [FIN, ACK] Seq=794 Ack=3785 Win=36920 Len=0"
"178","322.532322994","1.1.1.1","10.0.2.15","TCP","60","443  >  51012 [ACK] Seq=3785 Ack=795 Win=65535 Len=0"
"179","358.552260827","10.0.2.15","1.1.1.1","TCP","74","51014  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1405466253 TSecr=0 WS=1024"
"180","358.588258622","1.1.1.1","10.0.2.15","TCP","60","443  >  51014 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"181","358.588305602","10.0.2.15","1.1.1.1","TCP","54","51014  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"182","358.588619940","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"183","358.588797192","1.1.1.1","10.0.2.15","TCP","60","443  >  51014 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"184","358.626296136","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"185","358.626321946","10.0.2.15","1.1.1.1","TCP","54","51014  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"186","358.626669691","1.1.1.1","10.0.2.15","TLSv1.3","1331","Application Data"
"187","358.626691401","10.0.2.15","1.1.1.1","TCP","54","51014  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0"
"188","358.627205375","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"189","358.627296085","10.0.2.15","1.1.1.1","TLSv1.3","250","Application Data"
"190","358.627350385","1.1.1.1","10.0.2.15","TCP","60","443  >  51014 [ACK] Seq=2738 Ack=598 Win=65535 Len=0"
"191","358.627358835","1.1.1.1","10.0.2.15","TCP","60","443  >  51014 [ACK] Seq=2738 Ack=794 Win=65535 Len=0"
"192","358.681296378","1.1.1.1","10.0.2.15","TLSv1.3","1102","Application Data, Application Data"
"193","358.681472807","1.1.1.1","10.0.2.15","TCP","60","443  >  51014 [FIN, ACK] Seq=3786 Ack=794 Win=65535 Len=0"
"194","358.681884088","10.0.2.15","1.1.1.1","TCP","54","51014  >  443 [FIN, ACK] Seq=794 Ack=3787 Win=36920 Len=0"
"195","358.682030038","1.1.1.1","10.0.2.15","TCP","60","443  >  51014 [ACK] Seq=3787 Ack=795 Win=65535 Len=0"
"196","397.689043447","10.0.2.15","1.1.1.1","TCP","74","51016  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1405505389 TSecr=0 WS=1024"
"197","397.724062742","1.1.1.1","10.0.2.15","TCP","60","443  >  51016 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"198","397.724103262","10.0.2.15","1.1.1.1","TCP","54","51016  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"199","397.724439972","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"200","397.724540142","1.1.1.1","10.0.2.15","TCP","60","443  >  51016 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"201","397.761939132","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"202","397.761995182","10.0.2.15","1.1.1.1","TCP","54","51016  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"203","397.762105771","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"204","397.762111321","10.0.2.15","1.1.1.1","TCP","54","51016  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"205","397.762730691","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"206","397.762839311","1.1.1.1","10.0.2.15","TCP","60","443  >  51016 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"207","397.762881971","10.0.2.15","1.1.1.1","TLSv1.3","251","Application Data"
"208","397.762969611","1.1.1.1","10.0.2.15","TCP","60","443  >  51016 [ACK] Seq=2737 Ack=795 Win=65535 Len=0"
"209","397.818262473","1.1.1.1","10.0.2.15","TLSv1.3","1104","Application Data, Application Data"
"210","397.818397323","1.1.1.1","10.0.2.15","TCP","60","443  >  51016 [FIN, ACK] Seq=3787 Ack=795 Win=65535 Len=0"
"211","397.818811362","10.0.2.15","1.1.1.1","TCP","54","51016  >  443 [FIN, ACK] Seq=795 Ack=3788 Win=36920 Len=0"
"212","397.818907912","1.1.1.1","10.0.2.15","TCP","60","443  >  51016 [ACK] Seq=3788 Ack=796 Win=65535 Len=0"
"213","429.834544425","10.0.2.15","1.1.1.1","TCP","74","51018  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1405537535 TSecr=0 WS=1024"
"214","429.861841498","1.1.1.1","10.0.2.15","TCP","60","443  >  51018 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"215","429.861884908","10.0.2.15","1.1.1.1","TCP","54","51018  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"216","429.862206017","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"217","429.862295057","1.1.1.1","10.0.2.15","TCP","60","443  >  51018 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"218","429.892092457","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"219","429.892119747","10.0.2.15","1.1.1.1","TCP","54","51018  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"220","429.892392487","1.1.1.1","10.0.2.15","TLSv1.3","1331","Application Data"
"221","429.892399497","10.0.2.15","1.1.1.1","TCP","54","51018  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0"
"222","429.892887706","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"223","429.893064726","10.0.2.15","1.1.1.1","TLSv1.3","249","Application Data"
"224","429.893173816","1.1.1.1","10.0.2.15","TCP","60","443  >  51018 [ACK] Seq=2738 Ack=598 Win=65535 Len=0"
"225","429.893179486","1.1.1.1","10.0.2.15","TCP","60","443  >  51018 [ACK] Seq=2738 Ack=793 Win=65535 Len=0"
"226","429.939885814","1.1.1.1","10.0.2.15","TLSv1.3","1100","Application Data, Application Data"
"227","429.940026534","1.1.1.1","10.0.2.15","TCP","60","443  >  51018 [FIN, ACK] Seq=3784 Ack=793 Win=65535 Len=0"
"228","429.940368753","10.0.2.15","1.1.1.1","TCP","54","51018  >  443 [FIN, ACK] Seq=793 Ack=3785 Win=36920 Len=0"
"229","429.940478123","1.1.1.1","10.0.2.15","TCP","60","443  >  51018 [ACK] Seq=3785 Ack=794 Win=65535 Len=0"
"230","475.992235525","10.0.2.15","1.1.1.1","TCP","74","51020  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1405583693 TSecr=0 WS=1024"
"231","476.027501416","1.1.1.1","10.0.2.15","TCP","60","443  >  51020 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"232","476.027545606","10.0.2.15","1.1.1.1","TCP","54","51020  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"233","476.027972526","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"234","476.028180280","1.1.1.1","10.0.2.15","TCP","60","443  >  51020 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"235","476.065486990","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"236","476.065509440","10.0.2.15","1.1.1.1","TCP","54","51020  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"237","476.065668100","1.1.1.1","10.0.2.15","TLSv1.3","1329","Application Data"
"238","476.065674120","10.0.2.15","1.1.1.1","TCP","54","51020  >  443 [ACK] Seq=518 Ack=2736 Win=34080 Len=0"
"239","476.066275089","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"240","476.066369919","1.1.1.1","10.0.2.15","TCP","60","443  >  51020 [ACK] Seq=2736 Ack=598 Win=65535 Len=0"
"241","476.066469929","10.0.2.15","1.1.1.1","TLSv1.3","249","Application Data"
"242","476.066610959","1.1.1.1","10.0.2.15","TCP","60","443  >  51020 [ACK] Seq=2736 Ack=793 Win=65535 Len=0"
"243","476.120412722","1.1.1.1","10.0.2.15","TLSv1.3","1100","Application Data, Application Data"
"244","476.120542186","1.1.1.1","10.0.2.15","TCP","60","443  >  51020 [FIN, ACK] Seq=3782 Ack=793 Win=65535 Len=0"
"245","476.120885035","10.0.2.15","1.1.1.1","TCP","54","51020  >  443 [FIN, ACK] Seq=793 Ack=3783 Win=36920 Len=0"
"246","476.121019706","1.1.1.1","10.0.2.15","TCP","60","443  >  51020 [ACK] Seq=3783 Ack=794 Win=65535 Len=0"
"249","533.179349783","10.0.2.15","1.1.1.1","TCP","74","51022  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1405640880 TSecr=0 WS=1024"
"250","533.214420189","1.1.1.1","10.0.2.15","TCP","60","443  >  51022 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"251","533.214458079","10.0.2.15","1.1.1.1","TCP","54","51022  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"252","533.214822118","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"253","533.215000628","1.1.1.1","10.0.2.15","TCP","60","443  >  51022 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"254","533.252166493","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"255","533.252189363","10.0.2.15","1.1.1.1","TCP","54","51022  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"256","533.252408352","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"257","533.252415772","10.0.2.15","1.1.1.1","TCP","54","51022  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"258","533.252893992","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"259","533.253002192","10.0.2.15","1.1.1.1","TLSv1.3","250","Application Data"
"260","533.253011722","1.1.1.1","10.0.2.15","TCP","60","443  >  51022 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"261","533.253097762","1.1.1.1","10.0.2.15","TCP","60","443  >  51022 [ACK] Seq=2737 Ack=794 Win=65535 Len=0"
"262","533.307825769","1.1.1.1","10.0.2.15","TLSv1.3","1102","Application Data, Application Data"
"263","533.308003094","1.1.1.1","10.0.2.15","TCP","60","443  >  51022 [FIN, ACK] Seq=3785 Ack=794 Win=65535 Len=0"
"264","533.308278903","10.0.2.15","1.1.1.1","TCP","54","51022  >  443 [FIN, ACK] Seq=794 Ack=3786 Win=36920 Len=0"
"265","533.308402824","1.1.1.1","10.0.2.15","TCP","60","443  >  51022 [ACK] Seq=3786 Ack=795 Win=65535 Len=0"
"268","555.313238619","10.0.2.15","1.1.1.1","TCP","74","51024  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1405663014 TSecr=0 WS=1024"
"269","555.353559852","1.1.1.1","10.0.2.15","TCP","60","443  >  51024 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"270","555.353616272","10.0.2.15","1.1.1.1","TCP","54","51024  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"271","555.353981901","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"272","555.356409716","1.1.1.1","10.0.2.15","TCP","60","443  >  51024 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"273","555.398658936","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"274","555.398682456","10.0.2.15","1.1.1.1","TCP","54","51024  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"275","555.398899071","1.1.1.1","10.0.2.15","TLSv1.3","1331","Application Data"
"276","555.398924851","10.0.2.15","1.1.1.1","TCP","54","51024  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0"
"277","555.399356401","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"278","555.399443831","10.0.2.15","1.1.1.1","TLSv1.3","254","Application Data"
"279","555.399445621","1.1.1.1","10.0.2.15","TCP","60","443  >  51024 [ACK] Seq=2738 Ack=598 Win=65535 Len=0"
"280","555.399519440","1.1.1.1","10.0.2.15","TCP","60","443  >  51024 [ACK] Seq=2738 Ack=798 Win=65535 Len=0"
"281","555.460149049","1.1.1.1","10.0.2.15","TLSv1.3","1110","Application Data, Application Data"
"282","555.460284648","1.1.1.1","10.0.2.15","TCP","60","443  >  51024 [FIN, ACK] Seq=3794 Ack=798 Win=65535 Len=0"
"283","555.460621258","10.0.2.15","1.1.1.1","TCP","54","51024  >  443 [FIN, ACK] Seq=798 Ack=3795 Win=36920 Len=0"
"284","555.460849138","1.1.1.1","10.0.2.15","TCP","60","443  >  51024 [ACK] Seq=3795 Ack=799 Win=65535 Len=0"
"285","603.486499274","10.0.2.15","1.1.1.1","TCP","74","51026  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1405711187 TSecr=0 WS=1024"
"286","603.514204577","1.1.1.1","10.0.2.15","TCP","60","443  >  51026 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"287","603.514248987","10.0.2.15","1.1.1.1","TCP","54","51026  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"288","603.514565445","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"289","603.514669276","1.1.1.1","10.0.2.15","TCP","60","443  >  51026 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"290","603.544827766","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"291","603.544849376","10.0.2.15","1.1.1.1","TCP","54","51026  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
