"No.","Time","Source","Destination","Protocol","Length","Info"
"451","3.350311646","1.1.1.1","10.0.2.15","TLSv1.3","1329","Application Data"
"452","3.350318096","10.0.2.15","1.1.1.1","TCP","54","50430  >  443 [ACK] Seq=518 Ack=2736 Win=34080 Len=0"
"453","3.350756356","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"454","3.350853336","1.1.1.1","10.0.2.15","TCP","60","443  >  50430 [ACK] Seq=2736 Ack=598 Win=65535 Len=0"
"455","3.350858416","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"456","3.350959161","1.1.1.1","10.0.2.15","TCP","60","443  >  50430 [ACK] Seq=2736 Ack=823 Win=65535 Len=0"
"457","3.400847557","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"458","3.401050506","1.1.1.1","10.0.2.15","TCP","60","443  >  50430 [FIN, ACK] Seq=3842 Ack=823 Win=65535 Len=0"
"459","3.401335401","10.0.2.15","1.1.1.1","TCP","54","50430  >  443 [FIN, ACK] Seq=823 Ack=3843 Win=36920 Len=0"
"460","3.401815081","10.0.2.15","1.1.1.1","TCP","74","50432  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403849196 TSecr=0 WS=1024"
"461","3.403532089","1.1.1.1","10.0.2.15","TCP","60","443  >  50430 [ACK] Seq=3843 Ack=824 Win=65535 Len=0"
"462","3.434252058","1.1.1.1","10.0.2.15","TCP","60","443  >  50432 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"463","3.434294328","10.0.2.15","1.1.1.1","TCP","54","50432  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"464","3.434778316","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"465","3.434923058","1.1.1.1","10.0.2.15","TCP","60","443  >  50432 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"466","3.468099940","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"467","3.468121490","10.0.2.15","1.1.1.1","TCP","54","50432  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"468","3.468319430","1.1.1.1","10.0.2.15","TLSv1.3","1331","Application Data"
"469","3.468325520","10.0.2.15","1.1.1.1","TCP","54","50432  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0"
"470","3.468858284","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"471","3.468942864","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"472","3.468977589","1.1.1.1","10.0.2.15","TCP","60","443  >  50432 [ACK] Seq=2738 Ack=598 Win=65535 Len=0"
"473","3.469041889","1.1.1.1","10.0.2.15","TCP","60","443  >  50432 [ACK] Seq=2738 Ack=823 Win=65535 Len=0"
"474","3.519354885","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"475","3.519508355","1.1.1.1","10.0.2.15","TCP","60","443  >  50432 [FIN, ACK] Seq=3844 Ack=823 Win=65535 Len=0"
"476","3.519811019","10.0.2.15","1.1.1.1","TCP","54","50432  >  443 [FIN, ACK] Seq=823 Ack=3845 Win=36920 Len=0"
"477","3.519949704","1.1.1.1","10.0.2.15","TCP","60","443  >  50432 [ACK] Seq=3845 Ack=824 Win=65535 Len=0"
"478","3.520333259","10.0.2.15","1.1.1.1","TCP","74","50434  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403849315 TSecr=0 WS=1024"
"479","3.554912625","1.1.1.1","10.0.2.15","TCP","60","443  >  50434 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"480","3.554973145","10.0.2.15","1.1.1.1","TCP","54","50434  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"481","3.555315394","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"482","3.555471663","1.1.1.1","10.0.2.15","TCP","60","443  >  50434 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"483","3.592903779","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"484","3.592927109","10.0.2.15","1.1.1.1","TCP","54","50434  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"485","3.593194547","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"486","3.593202817","10.0.2.15","1.1.1.1","TCP","54","50434  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"487","3.593784308","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"488","3.593920758","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"489","3.593921268","1.1.1.1","10.0.2.15","TCP","60","443  >  50434 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"490","3.594036143","1.1.1.1","10.0.2.15","TCP","60","443  >  50434 [ACK] Seq=2737 Ack=823 Win=65535 Len=0"
"491","3.651064914","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"492","3.651280353","1.1.1.1","10.0.2.15","TCP","60","443  >  50434 [FIN, ACK] Seq=3843 Ack=823 Win=65535 Len=0"
"493","3.651504288","10.0.2.15","1.1.1.1","TCP","54","50434  >  443 [FIN, ACK] Seq=823 Ack=3844 Win=36920 Len=0"
"494","3.651652263","1.1.1.1","10.0.2.15","TCP","60","443  >  50434 [ACK] Seq=3844 Ack=824 Win=65535 Len=0"
"495","3.652001788","10.0.2.15","1.1.1.1","TCP","74","50436  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403849447 TSecr=0 WS=1024"
"496","3.691491760","1.1.1.1","10.0.2.15","TCP","60","443  >  50436 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"497","3.691547850","10.0.2.15","1.1.1.1","TCP","54","50436  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"498","3.691901688","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"499","3.692028800","1.1.1.1","10.0.2.15","TCP","60","443  >  50436 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"500","3.734557941","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"501","3.734584271","10.0.2.15","1.1.1.1","TCP","54","50436  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"502","3.734748061","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"503","3.734756301","10.0.2.15","1.1.1.1","TCP","54","50436  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"504","3.735299299","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"505","3.735413659","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"506","3.735498305","1.1.1.1","10.0.2.15","TCP","60","443  >  50436 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"507","3.735511425","1.1.1.1","10.0.2.15","TCP","60","443  >  50436 [ACK] Seq=2737 Ack=823 Win=65535 Len=0"
"508","3.793351625","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"509","3.793507210","1.1.1.1","10.0.2.15","TCP","60","443  >  50436 [FIN, ACK] Seq=3843 Ack=823 Win=65535 Len=0"
"510","3.793790540","10.0.2.15","1.1.1.1","TCP","54","50436  >  443 [FIN, ACK] Seq=823 Ack=3844 Win=36920 Len=0"
"511","3.793970610","1.1.1.1","10.0.2.15","TCP","60","443  >  50436 [ACK] Seq=3844 Ack=824 Win=65535 Len=0"
"512","3.794304399","10.0.2.15","1.1.1.1","TCP","74","50438  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403849589 TSecr=0 WS=1024"
"513","3.821458421","1.1.1.1","10.0.2.15","TCP","60","443  >  50438 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"514","3.821502681","10.0.2.15","1.1.1.1","TCP","54","50438  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"515","3.821823879","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"516","3.821995100","1.1.1.1","10.0.2.15","TCP","60","443  >  50438 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"517","3.851539310","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"518","3.851559310","10.0.2.15","1.1.1.1","TCP","54","50438  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"519","3.851721020","1.1.1.1","10.0.2.15","TLSv1.3","1329","Application Data"
"520","3.851728570","10.0.2.15","1.1.1.1","TCP","54","50438  >  443 [ACK] Seq=518 Ack=2736 Win=34080 Len=0"
"521","3.852306489","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"522","3.852443449","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"523","3.852485829","1.1.1.1","10.0.2.15","TCP","60","443  >  50438 [ACK] Seq=2736 Ack=598 Win=65535 Len=0"
"524","3.852567719","1.1.1.1","10.0.2.15","TCP","60","443  >  50438 [ACK] Seq=2736 Ack=823 Win=65535 Len=0"
"525","3.903141064","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"526","3.903283774","1.1.1.1","10.0.2.15","TCP","60","443  >  50438 [FIN, ACK] Seq=3842 Ack=823 Win=65535 Len=0"
"527","3.903677412","10.0.2.15","1.1.1.1","TCP","54","50438  >  443 [FIN, ACK] Seq=823 Ack=3843 Win=36920 Len=0"
"528","3.903802614","1.1.1.1","10.0.2.15","TCP","60","443  >  50438 [ACK] Seq=3843 Ack=824 Win=65535 Len=0"
"529","3.904260032","10.0.2.15","1.1.1.1","TCP","74","50440  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403849699 TSecr=0 WS=1024"
"530","3.939223559","1.1.1.1","10.0.2.15","TCP","60","443  >  50440 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"531","3.939265629","10.0.2.15","1.1.1.1","TCP","54","50440  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"532","3.939606617","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"533","3.939731279","1.1.1.1","10.0.2.15","TCP","60","443  >  50440 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"534","3.977036283","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"535","3.977063163","10.0.2.15","1.1.1.1","TCP","54","50440  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"536","3.977261828","1.1.1.1","10.0.2.15","TLSv1.3","1331","Application Data"
"537","3.977269158","10.0.2.15","1.1.1.1","TCP","54","50440  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0"
"538","3.977848673","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"539","3.977971492","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"540","3.978056228","1.1.1.1","10.0.2.15","TCP","60","443  >  50440 [ACK] Seq=2738 Ack=598 Win=65535 Len=0"
"541","3.978064368","1.1.1.1","10.0.2.15","TCP","60","443  >  50440 [ACK] Seq=2738 Ack=823 Win=65535 Len=0"
"542","4.032558650","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"543","4.032718670","1.1.1.1","10.0.2.15","TCP","60","443  >  50440 [FIN, ACK] Seq=3844 Ack=823 Win=65535 Len=0"
"544","4.033075464","10.0.2.15","1.1.1.1","TCP","54","50440  >  443 [FIN, ACK] Seq=823 Ack=3845 Win=36920 Len=0"
"545","4.033197904","1.1.1.1","10.0.2.15","TCP","60","443  >  50440 [ACK] Seq=3845 Ack=824 Win=65535 Len=0"
"546","4.033583764","10.0.2.15","1.1.1.1","TCP","74","50442  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403849828 TSecr=0 WS=1024"
"547","4.060681135","1.1.1.1","10.0.2.15","TCP","60","443  >  50442 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"548","4.060726385","10.0.2.15","1.1.1.1","TCP","54","50442  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"549","4.061081373","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"550","4.061235635","1.1.1.1","10.0.2.15","TCP","60","443  >  50442 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"551","4.091046964","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"552","4.091088474","10.0.2.15","1.1.1.1","TCP","54","50442  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"553","4.091319474","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"554","4.091347244","10.0.2.15","1.1.1.1","TCP","54","50442  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"555","4.091893112","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"556","4.092059682","1.1.1.1","10.0.2.15","TCP","60","443  >  50442 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"557","4.092077672","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"558","4.092185939","1.1.1.1","10.0.2.15","TCP","60","443  >  50442 [ACK] Seq=2737 Ack=823 Win=65535 Len=0"
"559","4.139691321","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"560","4.139830091","1.1.1.1","10.0.2.15","TCP","60","443  >  50442 [FIN, ACK] Seq=3843 Ack=823 Win=65535 Len=0"
"561","4.140341729","10.0.2.15","1.1.1.1","TCP","54","50442  >  443 [FIN, ACK] Seq=823 Ack=3844 Win=36920 Len=0"
"562","4.140498740","1.1.1.1","10.0.2.15","TCP","60","443  >  50442 [ACK] Seq=3844 Ack=824 Win=65535 Len=0"
"563","4.140927118","10.0.2.15","1.1.1.1","TCP","74","50444  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403849935 TSecr=0 WS=1024"
"564","4.179293673","1.1.1.1","10.0.2.15","TCP","60","443  >  50444 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"565","4.179343703","10.0.2.15","1.1.1.1","TCP","54","50444  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"566","4.179780601","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"567","4.180071608","1.1.1.1","10.0.2.15","TCP","60","443  >  50444 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"568","4.220841605","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"569","4.220863555","10.0.2.15","1.1.1.1","TCP","54","50444  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"570","4.221023665","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"571","4.221030155","10.0.2.15","1.1.1.1","TCP","54","50444  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"572","4.221533564","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"573","4.221717344","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"574","4.221724833","1.1.1.1","10.0.2.15","TCP","60","443  >  50444 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"575","4.221831243","1.1.1.1","10.0.2.15","TCP","60","443  >  50444 [ACK] Seq=2737 Ack=823 Win=65535 Len=0"
"576","4.286673409","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"577","4.286883509","1.1.1.1","10.0.2.15","TCP","60","443  >  50444 [FIN, ACK] Seq=3843 Ack=823 Win=65535 Len=0"
"578","4.287263337","10.0.2.15","1.1.1.1","TCP","54","50444  >  443 [FIN, ACK] Seq=823 Ack=3844 Win=36920 Len=0"
"579","4.287431669","1.1.1.1","10.0.2.15","TCP","60","443  >  50444 [ACK] Seq=3844 Ack=824 Win=65535 Len=0"
"580","4.287852927","10.0.2.15","1.1.1.1","TCP","74","50446  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403850082 TSecr=0 WS=1024"
"581","4.327492666","1.1.1.1","10.0.2.15","TCP","60","443  >  50446 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"582","4.327551256","10.0.2.15","1.1.1.1","TCP","54","50446  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"583","4.327887560","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"584","4.328058986","1.1.1.1","10.0.2.15","TCP","60","443  >  50446 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"585","4.369721242","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"586","4.369745262","10.0.2.15","1.1.1.1","TCP","54","50446  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"587","4.369910412","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"588","4.369917022","10.0.2.15","1.1.1.1","TCP","54","50446  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"589","4.370385651","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"590","4.370478641","1.1.1.1","10.0.2.15","TCP","60","443  >  50446 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"591","4.370487321","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"592","4.370553301","1.1.1.1","10.0.2.15","TCP","60","443  >  50446 [ACK] Seq=2737 Ack=823 Win=65535 Len=0"
"593","4.436331724","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"594","4.436360944","1.1.1.1","10.0.2.15","TCP","60","443  >  50446 [FIN, ACK] Seq=3843 Ack=823 Win=65535 Len=0"
"595","4.436763205","10.0.2.15","1.1.1.1","TCP","54","50446  >  443 [FIN, ACK] Seq=823 Ack=3844 Win=36920 Len=0"
"596","4.436896135","1.1.1.1","10.0.2.15","TCP","60","443  >  50446 [ACK] Seq=3844 Ack=824 Win=65535 Len=0"
"597","4.437397354","10.0.2.15","1.1.1.1","TCP","74","50448  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403850232 TSecr=0 WS=1024"
"598","4.465011216","1.1.1.1","10.0.2.15","TCP","60","443  >  50448 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"599","4.465075626","10.0.2.15","1.1.1.1","TCP","54","50448  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"600","4.465531704","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"601","4.465674916","1.1.1.1","10.0.2.15","TCP","60","443  >  50448 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"602","4.495790645","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"603","4.495814875","10.0.2.15","1.1.1.1","TCP","54","50448  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"604","4.495988300","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"605","4.496045270","10.0.2.15","1.1.1.1","TCP","54","50448  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"606","4.496561364","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"607","4.496664274","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"608","4.496684819","1.1.1.1","10.0.2.15","TCP","60","443  >  50448 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"609","4.496805119","1.1.1.1","10.0.2.15","TCP","60","443  >  50448 [ACK] Seq=2737 Ack=823 Win=65535 Len=0"
"610","4.545210636","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"611","4.545356270","1.1.1.1","10.0.2.15","TCP","60","443  >  50448 [FIN, ACK] Seq=3843 Ack=823 Win=65535 Len=0"
"612","4.545647800","10.0.2.15","1.1.1.1","TCP","54","50448  >  443 [FIN, ACK] Seq=823 Ack=3844 Win=36920 Len=0"
"613","4.545758870","1.1.1.1","10.0.2.15","TCP","60","443  >  50448 [ACK] Seq=3844 Ack=824 Win=65535 Len=0"
"614","4.546150760","10.0.2.15","1.1.1.1","TCP","74","50450  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403850341 TSecr=0 WS=1024"
"615","4.580978871","1.1.1.1","10.0.2.15","TCP","60","443  >  50450 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"616","4.581116251","10.0.2.15","1.1.1.1","TCP","54","50450  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"617","4.581434646","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"618","4.581556741","1.1.1.1","10.0.2.15","TCP","60","443  >  50450 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"619","4.619641624","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"620","4.619688394","10.0.2.15","1.1.1.1","TCP","54","50450  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"621","4.619898164","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"622","4.619906014","10.0.2.15","1.1.1.1","TCP","54","50450  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"623","4.620763108","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"624","4.620873438","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"625","4.620886174","1.1.1.1","10.0.2.15","TCP","60","443  >  50450 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"626","4.620974504","1.1.1.1","10.0.2.15","TCP","60","443  >  50450 [ACK] Seq=2737 Ack=823 Win=65535 Len=0"
"627","4.675914146","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"628","4.676182600","1.1.1.1","10.0.2.15","TCP","60","443  >  50450 [FIN, ACK] Seq=3843 Ack=823 Win=65535 Len=0"
"629","4.676405600","10.0.2.15","1.1.1.1","TCP","54","50450  >  443 [FIN, ACK] Seq=823 Ack=3844 Win=36920 Len=0"
"630","4.676536465","1.1.1.1","10.0.2.15","TCP","60","443  >  50450 [ACK] Seq=3844 Ack=824 Win=65535 Len=0"
"631","4.676944600","10.0.2.15","1.1.1.1","TCP","74","50452  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403850471 TSecr=0 WS=1024"
"632","4.708367688","1.1.1.1","10.0.2.15","TCP","60","443  >  50452 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"633","4.708430628","10.0.2.15","1.1.1.1","TCP","54","50452  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"634","4.708926737","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"635","4.709139787","1.1.1.1","10.0.2.15","TCP","60","443  >  50452 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"636","4.742621134","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"637","4.742650384","10.0.2.15","1.1.1.1","TCP","54","50452  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"638","4.742826003","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"639","4.742833973","10.0.2.15","1.1.1.1","TCP","54","50452  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"640","4.743480462","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"641","4.743584922","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"642","4.743616633","1.1.1.1","10.0.2.15","TCP","60","443  >  50452 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"643","4.743670273","1.1.1.1","10.0.2.15","TCP","60","443  >  50452 [ACK] Seq=2737 Ack=823 Win=65535 Len=0"
"644","4.795193608","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"645","4.795375878","1.1.1.1","10.0.2.15","TCP","60","443  >  50452 [FIN, ACK] Seq=3843 Ack=823 Win=65535 Len=0"
"646","4.795731457","10.0.2.15","1.1.1.1","TCP","54","50452  >  443 [FIN, ACK] Seq=823 Ack=3844 Win=36920 Len=0"
"647","4.795928657","1.1.1.1","10.0.2.15","TCP","60","443  >  50452 [ACK] Seq=3844 Ack=824 Win=65535 Len=0"
"648","4.796384637","10.0.2.15","1.1.1.1","TCP","74","50454  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403850591 TSecr=0 WS=1024"
"649","4.833038302","1.1.1.1","10.0.2.15","TCP","60","443  >  50454 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"650","4.833115692","10.0.2.15","1.1.1.1","TCP","54","50454  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"651","4.833593731","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"652","4.833773011","1.1.1.1","10.0.2.15","TCP","60","443  >  50454 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"653","4.873633034","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"654","4.873654434","10.0.2.15","1.1.1.1","TCP","54","50454  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"655","4.875833822","1.1.1.1","10.0.2.15","TLSv1.3","1329","Application Data"
"656","4.875850692","10.0.2.15","1.1.1.1","TCP","54","50454  >  443 [ACK] Seq=518 Ack=2736 Win=34080 Len=0"
"657","4.876293792","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"658","4.876390302","10.0.2.15","1.1.1.1","TLSv1.3","279","Application Data"
"659","4.876440647","1.1.1.1","10.0.2.15","TCP","60","443  >  50454 [ACK] Seq=2736 Ack=598 Win=65535 Len=0"
"660","4.876520127","1.1.1.1","10.0.2.15","TCP","60","443  >  50454 [ACK] Seq=2736 Ack=823 Win=65535 Len=0"
"661","4.932859618","1.1.1.1","10.0.2.15","TLSv1.3","1160","Application Data, Application Data"
"662","4.933015323","1.1.1.1","10.0.2.15","TCP","60","443  >  50454 [FIN, ACK] Seq=3842 Ack=823 Win=65535 Len=0"
"663","4.933395062","10.0.2.15","1.1.1.1","TCP","54","50454  >  443 [FIN, ACK] Seq=823 Ack=3843 Win=36920 Len=0"
"664","4.933528802","1.1.1.1","10.0.2.15","TCP","60","443  >  50454 [ACK] Seq=3843 Ack=824 Win=65535 Len=0"
"665","4.933998272","10.0.2.15","1.1.1.1","TCP","74","50456  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1403850729 TSecr=0 WS=1024"
"666","4.964825321","1.1.1.1","10.0.2.15","TCP","60","443  >  50456 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"667","4.964869311","10.0.2.15","1.1.1.1","TCP","54","50456  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"668","4.965229920","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"669","4.965497330","1.1.1.1","10.0.2.15","TCP","60","443  >  50456 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"670","5.001734765","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"671","5.001758205","10.0.2.15","1.1.1.1","TCP","54","50456  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
