"No.","Time","Source","Destination","Protocol","Length","Info"
"552","184.531749453","10.0.2.15","1.1.1.1","TCP","54","50686  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"553","184.531787353","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"554","184.531794003","10.0.2.15","1.1.1.1","TCP","54","50686  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"555","184.532505084","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"556","184.532619714","10.0.2.15","1.1.1.1","TLSv1.3","254","Application Data"
"557","184.532713024","1.1.1.1","10.0.2.15","TCP","60","443  >  50686 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"558","184.532736414","1.1.1.1","10.0.2.15","TCP","60","443  >  50686 [ACK] Seq=2737 Ack=798 Win=65535 Len=0"
"559","184.580405961","1.1.1.1","10.0.2.15","TLSv1.3","1110","Application Data, Application Data"
"560","184.580496081","1.1.1.1","10.0.2.15","TCP","60","443  >  50686 [FIN, ACK] Seq=3793 Ack=798 Win=65535 Len=0"
"561","184.581088410","10.0.2.15","1.1.1.1","TCP","54","50686  >  443 [FIN, ACK] Seq=798 Ack=3794 Win=36920 Len=0"
"562","184.581256820","1.1.1.1","10.0.2.15","TCP","60","443  >  50686 [ACK] Seq=3794 Ack=799 Win=65535 Len=0"
"563","186.587031974","10.0.2.15","1.1.1.1","TCP","74","50688  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404111410 TSecr=0 WS=1024"
"564","186.614643605","1.1.1.1","10.0.2.15","TCP","60","443  >  50688 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"565","186.614690975","10.0.2.15","1.1.1.1","TCP","54","50688  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"566","186.615015325","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"567","186.615172245","1.1.1.1","10.0.2.15","TCP","60","443  >  50688 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"568","186.646847273","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"569","186.646871463","10.0.2.15","1.1.1.1","TCP","54","50688  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"570","186.647083343","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"571","186.647107963","10.0.2.15","1.1.1.1","TCP","54","50688  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"572","186.647558792","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"573","186.647645602","10.0.2.15","1.1.1.1","TLSv1.3","253","Application Data"
"574","186.647701082","1.1.1.1","10.0.2.15","TCP","60","443  >  50688 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"575","186.647731152","1.1.1.1","10.0.2.15","TCP","60","443  >  50688 [ACK] Seq=2737 Ack=797 Win=65535 Len=0"
"576","186.696203764","1.1.1.1","10.0.2.15","TLSv1.3","1108","Application Data, Application Data"
"577","186.696358964","1.1.1.1","10.0.2.15","TCP","60","443  >  50688 [FIN, ACK] Seq=3791 Ack=797 Win=65535 Len=0"
"578","186.696655319","10.0.2.15","1.1.1.1","TCP","54","50688  >  443 [FIN, ACK] Seq=797 Ack=3792 Win=36920 Len=0"
"579","186.696773238","1.1.1.1","10.0.2.15","TCP","60","443  >  50688 [ACK] Seq=3792 Ack=798 Win=65535 Len=0"
"580","194.707315154","10.0.2.15","1.1.1.1","TCP","74","50690  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404119531 TSecr=0 WS=1024"
"581","194.738448058","1.1.1.1","10.0.2.15","TCP","60","443  >  50690 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"582","194.738501608","10.0.2.15","1.1.1.1","TCP","54","50690  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"583","194.738794622","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"584","194.738926487","1.1.1.1","10.0.2.15","TCP","60","443  >  50690 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"585","194.772002859","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"586","194.772024689","10.0.2.15","1.1.1.1","TCP","54","50690  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"587","194.772214429","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"588","194.772221879","10.0.2.15","1.1.1.1","TCP","54","50690  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"589","194.772694159","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"590","194.772823264","1.1.1.1","10.0.2.15","TCP","60","443  >  50690 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"591","194.772830019","10.0.2.15","1.1.1.1","TLSv1.3","269","Application Data"
"592","194.772918084","1.1.1.1","10.0.2.15","TCP","60","443  >  50690 [ACK] Seq=2737 Ack=813 Win=65535 Len=0"
"593","194.825322288","1.1.1.1","10.0.2.15","TLSv1.3","1140","Application Data, Application Data"
"594","194.825485102","1.1.1.1","10.0.2.15","TCP","60","443  >  50690 [FIN, ACK] Seq=3823 Ack=813 Win=65535 Len=0"
"595","194.825763742","10.0.2.15","1.1.1.1","TCP","54","50690  >  443 [FIN, ACK] Seq=813 Ack=3824 Win=36920 Len=0"
"596","194.825870432","1.1.1.1","10.0.2.15","TCP","60","443  >  50690 [ACK] Seq=3824 Ack=814 Win=65535 Len=0"
"597","204.834664747","10.0.2.15","1.1.1.1","TCP","74","50692  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404129658 TSecr=0 WS=1024"
"598","204.873135595","1.1.1.1","10.0.2.15","TCP","60","443  >  50692 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"599","204.873183445","10.0.2.15","1.1.1.1","TCP","54","50692  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"600","204.873471060","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"601","204.873588865","1.1.1.1","10.0.2.15","TCP","60","443  >  50692 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"602","204.914612161","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"603","204.914637721","10.0.2.15","1.1.1.1","TCP","54","50692  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"604","204.914831011","1.1.1.1","10.0.2.15","TLSv1.3","1329","Application Data"
"605","204.914855021","10.0.2.15","1.1.1.1","TCP","54","50692  >  443 [ACK] Seq=518 Ack=2736 Win=34080 Len=0"
"606","204.915338360","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"607","204.915430250","10.0.2.15","1.1.1.1","TLSv1.3","276","Application Data"
"608","204.915465531","1.1.1.1","10.0.2.15","TCP","60","443  >  50692 [ACK] Seq=2736 Ack=598 Win=65535 Len=0"
"609","204.915502121","1.1.1.1","10.0.2.15","TCP","60","443  >  50692 [ACK] Seq=2736 Ack=820 Win=65535 Len=0"
"610","204.975639564","1.1.1.1","10.0.2.15","TLSv1.3","1154","Application Data, Application Data"
"611","204.975804274","1.1.1.1","10.0.2.15","TCP","60","443  >  50692 [FIN, ACK] Seq=3836 Ack=820 Win=65535 Len=0"
"612","204.976155759","10.0.2.15","1.1.1.1","TCP","54","50692  >  443 [FIN, ACK] Seq=820 Ack=3837 Win=36920 Len=0"
"613","204.976304869","1.1.1.1","10.0.2.15","TCP","60","443  >  50692 [ACK] Seq=3837 Ack=821 Win=65535 Len=0"
"614","214.987688752","10.0.2.15","1.1.1.1","TCP","74","50694  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404139811 TSecr=0 WS=1024"
"615","215.022937177","1.1.1.1","10.0.2.15","TCP","60","443  >  50694 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"616","215.022997887","10.0.2.15","1.1.1.1","TCP","54","50694  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"617","215.023402717","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"618","215.023562312","1.1.1.1","10.0.2.15","TCP","60","443  >  50694 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"619","215.061392486","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"620","215.061416656","10.0.2.15","1.1.1.1","TCP","54","50694  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"621","215.061628790","1.1.1.1","10.0.2.15","TLSv1.3","1331","Application Data"
"622","215.061636300","10.0.2.15","1.1.1.1","TCP","54","50694  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0"
"623","215.062076670","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"624","215.062161340","10.0.2.15","1.1.1.1","TLSv1.3","252","Application Data"
"625","215.062251540","1.1.1.1","10.0.2.15","TCP","60","443  >  50694 [ACK] Seq=2738 Ack=598 Win=65535 Len=0"
"626","215.062273580","1.1.1.1","10.0.2.15","TCP","60","443  >  50694 [ACK] Seq=2738 Ack=796 Win=65535 Len=0"
"627","215.117153207","1.1.1.1","10.0.2.15","TLSv1.3","1106","Application Data, Application Data"
"628","215.117320242","1.1.1.1","10.0.2.15","TCP","60","443  >  50694 [FIN, ACK] Seq=3790 Ack=796 Win=65535 Len=0"
"629","215.117620752","10.0.2.15","1.1.1.1","TCP","54","50694  >  443 [FIN, ACK] Seq=796 Ack=3791 Win=36920 Len=0"
"630","215.117757797","1.1.1.1","10.0.2.15","TCP","60","443  >  50694 [ACK] Seq=3791 Ack=797 Win=65535 Len=0"
"631","219.124204094","10.0.2.15","1.1.1.1","TCP","74","50696  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404143947 TSecr=0 WS=1024"
"632","219.155262697","1.1.1.1","10.0.2.15","TCP","60","443  >  50696 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"633","219.155312027","10.0.2.15","1.1.1.1","TCP","54","50696  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"634","219.155610382","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"635","219.155711932","1.1.1.1","10.0.2.15","TCP","60","443  >  50696 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"636","219.189089709","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"637","219.189114669","10.0.2.15","1.1.1.1","TCP","54","50696  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"638","219.189329879","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"639","219.189357059","10.0.2.15","1.1.1.1","TCP","54","50696  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"640","219.189766468","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"641","219.189852238","10.0.2.15","1.1.1.1","TLSv1.3","252","Application Data"
"642","219.189858748","1.1.1.1","10.0.2.15","TCP","60","443  >  50696 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"643","219.189935043","1.1.1.1","10.0.2.15","TCP","60","443  >  50696 [ACK] Seq=2737 Ack=796 Win=65535 Len=0"
"644","219.246371904","1.1.1.1","10.0.2.15","TLSv1.3","1106","Application Data, Application Data"
"645","219.246536954","1.1.1.1","10.0.2.15","TCP","60","443  >  50696 [FIN, ACK] Seq=3789 Ack=796 Win=65535 Len=0"
"646","219.246895639","10.0.2.15","1.1.1.1","TCP","54","50696  >  443 [FIN, ACK] Seq=796 Ack=3790 Win=36920 Len=0"
"647","219.247029438","1.1.1.1","10.0.2.15","TCP","60","443  >  50696 [ACK] Seq=3790 Ack=797 Win=65535 Len=0"
"648","222.252558472","10.0.2.15","1.1.1.1","TCP","74","50698  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404147076 TSecr=0 WS=1024"
"649","222.280995052","1.1.1.1","10.0.2.15","TCP","60","443  >  50698 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"650","222.281038092","10.0.2.15","1.1.1.1","TCP","54","50698  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"651","222.281357782","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"652","222.281539292","1.1.1.1","10.0.2.15","TCP","60","443  >  50698 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"653","222.312085201","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"654","222.312107081","10.0.2.15","1.1.1.1","TCP","54","50698  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"655","222.312313361","1.1.1.1","10.0.2.15","TLSv1.3","1329","Application Data"
"656","222.312320651","10.0.2.15","1.1.1.1","TCP","54","50698  >  443 [ACK] Seq=518 Ack=2736 Win=34080 Len=0"
"657","222.312799840","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"658","222.312907330","10.0.2.15","1.1.1.1","TLSv1.3","272","Application Data"
"659","222.312965140","1.1.1.1","10.0.2.15","TCP","60","443  >  50698 [ACK] Seq=2736 Ack=598 Win=65535 Len=0"
"660","222.312976330","1.1.1.1","10.0.2.15","TCP","60","443  >  50698 [ACK] Seq=2736 Ack=816 Win=65535 Len=0"
"661","222.362868011","1.1.1.1","10.0.2.15","TLSv1.3","1146","Application Data, Application Data"
"662","222.363045526","1.1.1.1","10.0.2.15","TCP","60","443  >  50698 [FIN, ACK] Seq=3828 Ack=816 Win=65535 Len=0"
"663","222.363334366","10.0.2.15","1.1.1.1","TCP","54","50698  >  443 [FIN, ACK] Seq=816 Ack=3829 Win=36920 Len=0"
"664","222.363481221","1.1.1.1","10.0.2.15","TCP","60","443  >  50698 [ACK] Seq=3829 Ack=817 Win=65535 Len=0"
"665","226.367952527","10.0.2.15","1.1.1.1","TCP","74","50700  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404151191 TSecr=0 WS=1024"
"666","226.404182834","1.1.1.1","10.0.2.15","TCP","60","443  >  50700 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"667","226.404237524","10.0.2.15","1.1.1.1","TCP","54","50700  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"668","226.404560812","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"669","226.404655093","1.1.1.1","10.0.2.15","TCP","60","443  >  50700 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"670","226.442494982","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"671","226.442520762","10.0.2.15","1.1.1.1","TCP","54","50700  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"672","226.442702137","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"673","226.442709277","10.0.2.15","1.1.1.1","TCP","54","50700  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"674","226.443176117","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"675","226.443275767","1.1.1.1","10.0.2.15","TCP","60","443  >  50700 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"676","226.443302917","10.0.2.15","1.1.1.1","TLSv1.3","276","Application Data"
"677","226.443369577","1.1.1.1","10.0.2.15","TCP","60","443  >  50700 [ACK] Seq=2737 Ack=820 Win=65535 Len=0"
"678","226.497620354","1.1.1.1","10.0.2.15","TLSv1.3","1154","Application Data, Application Data"
"679","226.497790814","1.1.1.1","10.0.2.15","TCP","60","443  >  50700 [FIN, ACK] Seq=3837 Ack=820 Win=65535 Len=0"
"680","226.498098799","10.0.2.15","1.1.1.1","TCP","54","50700  >  443 [FIN, ACK] Seq=820 Ack=3838 Win=36920 Len=0"
"681","226.498220229","1.1.1.1","10.0.2.15","TCP","60","443  >  50700 [ACK] Seq=3838 Ack=821 Win=65535 Len=0"
"682","233.506959144","10.0.2.15","1.1.1.1","TCP","74","50702  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404158330 TSecr=0 WS=1024"
"683","233.534785177","1.1.1.1","10.0.2.15","TCP","60","443  >  50702 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"684","233.534826537","10.0.2.15","1.1.1.1","TCP","54","50702  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"685","233.535178467","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"686","233.535324875","1.1.1.1","10.0.2.15","TCP","60","443  >  50702 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"687","233.564909356","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"688","233.564944846","10.0.2.15","1.1.1.1","TCP","54","50702  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"689","233.565173946","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"690","233.565180156","10.0.2.15","1.1.1.1","TCP","54","50702  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"691","233.565660766","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"692","233.565737936","1.1.1.1","10.0.2.15","TCP","60","443  >  50702 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"693","233.565809175","10.0.2.15","1.1.1.1","TLSv1.3","272","Application Data"
"694","233.565863055","1.1.1.1","10.0.2.15","TCP","60","443  >  50702 [ACK] Seq=2737 Ack=816 Win=65535 Len=0"
"695","233.613665981","1.1.1.1","10.0.2.15","TLSv1.3","1146","Application Data, Application Data"
"696","233.613826531","1.1.1.1","10.0.2.15","TCP","60","443  >  50702 [FIN, ACK] Seq=3829 Ack=816 Win=65535 Len=0"
"697","233.614191981","10.0.2.15","1.1.1.1","TCP","54","50702  >  443 [FIN, ACK] Seq=816 Ack=3830 Win=36920 Len=0"
"698","233.614318041","1.1.1.1","10.0.2.15","TCP","60","443  >  50702 [ACK] Seq=3830 Ack=817 Win=65535 Len=0"
"699","236.625229872","10.0.2.15","1.1.1.1","TCP","74","50704  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404161448 TSecr=0 WS=1024"
"700","236.661255822","1.1.1.1","10.0.2.15","TCP","60","443  >  50704 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"701","236.661298982","10.0.2.15","1.1.1.1","TCP","54","50704  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"702","236.661650902","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"703","236.661784992","1.1.1.1","10.0.2.15","TCP","60","443  >  50704 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"704","236.700012310","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"705","236.700035660","10.0.2.15","1.1.1.1","TCP","54","50704  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"706","236.700088830","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"707","236.700093530","10.0.2.15","1.1.1.1","TCP","54","50704  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"708","236.700721009","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"709","236.700806599","1.1.1.1","10.0.2.15","TCP","60","443  >  50704 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"710","236.700869809","10.0.2.15","1.1.1.1","TLSv1.3","269","Application Data"
"711","236.700920409","1.1.1.1","10.0.2.15","TCP","60","443  >  50704 [ACK] Seq=2737 Ack=813 Win=65535 Len=0"
"712","236.757414240","1.1.1.1","10.0.2.15","TLSv1.3","1140","Application Data, Application Data"
"713","236.757638500","1.1.1.1","10.0.2.15","TCP","60","443  >  50704 [FIN, ACK] Seq=3823 Ack=813 Win=65535 Len=0"
"714","236.757883860","10.0.2.15","1.1.1.1","TCP","54","50704  >  443 [FIN, ACK] Seq=813 Ack=3824 Win=36920 Len=0"
"715","236.757970400","1.1.1.1","10.0.2.15","TCP","60","443  >  50704 [ACK] Seq=3824 Ack=814 Win=65535 Len=0"
"716","244.772093063","10.0.2.15","1.1.1.1","TCP","74","50706  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404169595 TSecr=0 WS=1024"
"717","244.799482064","1.1.1.1","10.0.2.15","TCP","60","443  >  50706 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"718","244.799519784","10.0.2.15","1.1.1.1","TCP","54","50706  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"719","244.800037643","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"720","244.800163799","1.1.1.1","10.0.2.15","TCP","60","443  >  50706 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"721","244.829691668","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"722","244.829713548","10.0.2.15","1.1.1.1","TCP","54","50706  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"723","244.829950038","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"724","244.829957028","10.0.2.15","1.1.1.1","TCP","54","50706  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"725","244.830557378","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"726","244.830706788","1.1.1.1","10.0.2.15","TCP","60","443  >  50706 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"727","244.830768978","10.0.2.15","1.1.1.1","TLSv1.3","275","Application Data"
"728","244.830877907","1.1.1.1","10.0.2.15","TCP","60","443  >  50706 [ACK] Seq=2737 Ack=819 Win=65535 Len=0"
"729","244.877470175","1.1.1.1","10.0.2.15","TLSv1.3","1152","Application Data, Application Data"
"730","244.877631965","1.1.1.1","10.0.2.15","TCP","60","443  >  50706 [FIN, ACK] Seq=3835 Ack=819 Win=65535 Len=0"
"731","244.878014535","10.0.2.15","1.1.1.1","TCP","54","50706  >  443 [FIN, ACK] Seq=819 Ack=3836 Win=36920 Len=0"
"732","244.878127545","1.1.1.1","10.0.2.15","TCP","60","443  >  50706 [ACK] Seq=3836 Ack=820 Win=65535 Len=0"
"733","245.881230442","10.0.2.15","1.1.1.1","TCP","74","50708  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404170704 TSecr=0 WS=1024"
"734","245.908530373","1.1.1.1","10.0.2.15","TCP","60","443  >  50708 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"735","245.908569563","10.0.2.15","1.1.1.1","TCP","54","50708  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"736","245.908939163","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"737","245.909097682","1.1.1.1","10.0.2.15","TCP","60","443  >  50708 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"738","245.939203522","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"739","245.939224212","10.0.2.15","1.1.1.1","TCP","54","50708  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"740","245.940091981","1.1.1.1","10.0.2.15","TLSv1.3","1330","Application Data"
"741","245.940097011","10.0.2.15","1.1.1.1","TCP","54","50708  >  443 [ACK] Seq=518 Ack=2737 Win=34080 Len=0"
"742","245.940530461","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"743","245.940610831","1.1.1.1","10.0.2.15","TCP","60","443  >  50708 [ACK] Seq=2737 Ack=598 Win=65535 Len=0"
"744","245.940681411","10.0.2.15","1.1.1.1","TLSv1.3","263","Application Data"
"745","245.941970820","1.1.1.1","10.0.2.15","TCP","60","443  >  50708 [ACK] Seq=2737 Ack=807 Win=65535 Len=0"
"746","245.987995818","1.1.1.1","10.0.2.15","TLSv1.3","1128","Application Data, Application Data"
"747","245.988135248","1.1.1.1","10.0.2.15","TCP","60","443  >  50708 [FIN, ACK] Seq=3811 Ack=807 Win=65535 Len=0"
"748","245.988602938","10.0.2.15","1.1.1.1","TCP","54","50708  >  443 [FIN, ACK] Seq=807 Ack=3812 Win=36920 Len=0"
"749","245.988715557","1.1.1.1","10.0.2.15","TCP","60","443  >  50708 [ACK] Seq=3812 Ack=808 Win=65535 Len=0"
"750","254.003397870","10.0.2.15","1.1.1.1","TCP","74","50710  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404178827 TSecr=0 WS=1024"
"751","254.035207068","1.1.1.1","10.0.2.15","TCP","60","443  >  50710 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"752","254.035256928","10.0.2.15","1.1.1.1","TCP","54","50710  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"753","254.035598598","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"754","254.035712538","1.1.1.1","10.0.2.15","TCP","60","443  >  50710 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"755","254.069612477","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"756","254.069657907","10.0.2.15","1.1.1.1","TCP","54","50710  >  443 [ACK] Seq=518 Ack=1461 Win=31240 Len=0"
"757","254.069779647","1.1.1.1","10.0.2.15","TLSv1.3","1331","Application Data"
"758","254.069786577","10.0.2.15","1.1.1.1","TCP","54","50710  >  443 [ACK] Seq=518 Ack=2738 Win=34080 Len=0"
"759","254.070682246","10.0.2.15","1.1.1.1","TLSv1.3","134","Change Cipher Spec, Application Data"
"760","254.070798936","1.1.1.1","10.0.2.15","TCP","60","443  >  50710 [ACK] Seq=2738 Ack=598 Win=65535 Len=0"
"761","254.070852696","10.0.2.15","1.1.1.1","TLSv1.3","272","Application Data"
"762","254.070908646","1.1.1.1","10.0.2.15","TCP","60","443  >  50710 [ACK] Seq=2738 Ack=816 Win=65535 Len=0"
"763","254.120731069","1.1.1.1","10.0.2.15","TLSv1.3","1146","Application Data, Application Data"
"764","254.120862739","1.1.1.1","10.0.2.15","TCP","60","443  >  50710 [FIN, ACK] Seq=3830 Ack=816 Win=65535 Len=0"
"765","254.121205863","10.0.2.15","1.1.1.1","TCP","54","50710  >  443 [FIN, ACK] Seq=816 Ack=3831 Win=36920 Len=0"
"766","254.121299003","1.1.1.1","10.0.2.15","TCP","60","443  >  50710 [ACK] Seq=3831 Ack=817 Win=65535 Len=0"
"767","261.128338521","10.0.2.15","1.1.1.1","TCP","74","50712  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1404185952 TSecr=0 WS=1024"
"768","261.163446823","1.1.1.1","10.0.2.15","TCP","60","443  >  50712 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"769","261.163506063","10.0.2.15","1.1.1.1","TCP","54","50712  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"770","261.163909917","10.0.2.15","1.1.1.1","TLSv1.3","571","Client Hello"
"771","261.164099397","1.1.1.1","10.0.2.15","TCP","60","443  >  50712 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"772","261.201210211","1.1.1.1","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
